_unit_id,_golden,_unit_state,_trusted_judgments,_last_judgment_at,task,task:confidence,what_is_the_first_letter_of_the_currently_verified_term,orig__golden,answer1,answer2,orig_task,task_gold,task_gold_reason,what_is_the_first_letter_of_the_currently_verified_term_gold
568820023,false,finalized,3,10/9/2014 15:52:07,1,1.0,"f
f
f",,Yes,No,Is the concept 'Frontal Horn of the Lateral Ventricle' relevant for the domain of Human Anatomy?,,,
568820024,false,finalized,3,10/9/2014 16:03:50,1,1.0,"e
e
e",,Yes,No,Is the concept 'External Capsule' relevant for the domain of Human Anatomy?,,,
568820026,false,finalized,3,10/9/2014 15:49:39,2,1.0,"q
q
Q",,Yes,No,Is the concept Quarterfinal relevant for the domain of Human Anatomy?,,,
568820027,false,finalized,3,10/9/2014 16:05:23,1,1.0,"p
p
p",,Yes,No,Is the concept 'Posterior Commissure' relevant for the domain of Human Anatomy?,,,
568820028,false,finalized,3,10/9/2014 16:00:14,2,1.0,"k
k
k",,Yes,No,Is the concept Ketchup relevant for the domain of Human Anatomy?,,,
568820029,false,finalized,3,10/9/2014 15:55:42,1,1.0,"o
o
o",,Yes,No,Is the concept 'Optic Commissure' relevant for the domain of Human Anatomy?,,,
568820030,false,finalized,3,10/9/2014 16:00:36,2,1.0,"m
m
m",,Yes,No,Is the concept Modeling relevant for the domain of Human Anatomy?,,,
568820031,false,finalized,3,10/9/2014 16:15:41,1,1.0,"p
P
p",,Yes,No,Is the concept 'Pituitary Stalk' relevant for the domain of Human Anatomy?,,,
568820032,false,finalized,3,10/9/2014 15:50:24,1,1.0,"f
f
f",,Yes,No,Is the concept Fore-Brain relevant for the domain of Human Anatomy?,,,
568820033,false,finalized,3,10/9/2014 15:52:15,1,1.0,"o
o
O",,Yes,No,Is the concept 'Optic Tract' relevant for the domain of Human Anatomy?,,,
568820034,false,finalized,3,10/9/2014 16:15:37,2,1.0,"E
e
e",,Yes,No,Is the concept Excitement relevant for the domain of Human Anatomy?,,,
568820035,false,finalized,3,10/9/2014 15:58:12,1,1.0,"b
b
b",,Yes,No,Is the concept 'Body of the Corpus Callosum' relevant for the domain of Human Anatomy?,,,
568820036,false,finalized,3,10/9/2014 16:04:57,1,1.0,"r
r
R",,Yes,No,Is the concept 'Roof of the Fourth Ventricle' relevant for the domain of Human Anatomy?,,,
568820037,false,finalized,3,10/9/2014 15:52:31,1,1.0,"c
c
c",,Yes,No,Is the concept 'Cerebral Peduncle' relevant for the domain of Human Anatomy?,,,
568820038,false,finalized,3,10/9/2014 15:51:45,1,1.0,"c
c
C",,Yes,No,Is the concept 'Cerebral Sulcus' relevant for the domain of Human Anatomy?,,,
568820039,false,finalized,3,10/9/2014 16:06:33,1,1.0,"o
o
o",,Yes,No,Is the concept 'Occipital Sulcus' relevant for the domain of Human Anatomy?,,,
568820040,false,finalized,3,10/9/2014 16:03:38,1,1.0,"c
c
c",,Yes,No,Is the concept 'Central Sulcus of Rolando' relevant for the domain of Human Anatomy?,,,
568820042,false,finalized,3,10/9/2014 16:09:15,2,1.0,"T
t
t",,Yes,No,Is the concept Travel relevant for the domain of Human Anatomy?,,,
568820043,false,finalized,3,10/9/2014 15:53:58,2,1.0,"e
e
e",,Yes,No,Is the concept Ecosystem relevant for the domain of Human Anatomy?,,,
568820044,false,finalized,3,10/9/2014 16:08:31,1,1.0,"i
i
I",,Yes,No,Is the concept 'Intraparietal Sulcus' relevant for the domain of Human Anatomy?,,,
568820045,false,finalized,3,10/9/2014 16:09:32,1,1.0,"t
T
t",,Yes,No,Is the concept 'Temporal Sulcus' relevant for the domain of Human Anatomy?,,,
568820046,false,finalized,3,10/9/2014 16:03:50,1,1.0,"i
I
i",,Yes,No,Is the concept 'Inferior Temporal Sulcus' relevant for the domain of Human Anatomy?,,,
568820047,false,finalized,3,10/9/2014 16:08:17,1,1.0,"s
s
s",,Yes,No,Is the concept 'Superior Temporal Sulcus' relevant for the domain of Human Anatomy?,,,
568820048,false,finalized,3,10/9/2014 16:14:17,1,1.0,"m
m
m",,Yes,No,Is the concept 'Middle Temporal Sulcus' relevant for the domain of Human Anatomy?,,,
568820049,false,finalized,3,10/9/2014 16:06:52,1,1.0,"c
c
C",,Yes,No,Is the concept 'Collateral Sulcus' relevant for the domain of Human Anatomy?,,,
568820050,false,finalized,3,10/9/2014 15:56:04,1,1.0,"l
L
l",,Yes,No,Is the concept 'Lateral Sulcus of Sylvius' relevant for the domain of Human Anatomy?,,,
568820051,false,finalized,3,10/9/2014 15:57:01,2,1.0,"o
o
o",,Yes,No,Is the concept October relevant for the domain of Human Anatomy?,,,
568820052,false,finalized,3,10/9/2014 15:53:04,1,1.0,"c
c
c",,Yes,No,Is the concept 'Calcarine Sulcus' relevant for the domain of Human Anatomy?,,,
568820053,false,finalized,3,10/9/2014 16:05:23,1,1.0,"l
l
l",,Yes,No,Is the concept 'Lateral-occipital Sulcus' relevant for the domain of Human Anatomy?,,,
568820054,false,finalized,3,10/9/2014 15:57:23,1,1.0,"p
P
p",,Yes,No,Is the concept 'Precentral Sulcus' relevant for the domain of Human Anatomy?,,,
568820055,false,finalized,3,10/9/2014 16:02:47,1,1.0,"c
c
c",,Yes,No,Is the concept 'Circular Sulcus' relevant for the domain of Human Anatomy?,,,
568820056,false,finalized,3,10/9/2014 16:06:53,1,1.0,"p
p
p",,Yes,No,Is the concept 'Parieto-occipital Sulcus' relevant for the domain of Human Anatomy?,,,
568820057,false,finalized,3,10/9/2014 16:09:50,1,1.0,"f
f
f",,Yes,No,Is the concept 'Frontal Sulcus' relevant for the domain of Human Anatomy?,,,
568820058,false,finalized,3,10/9/2014 16:01:42,1,1.0,"o
o
o",,Yes,No,Is the concept 'Olfactory Sulcus' relevant for the domain of Human Anatomy?,,,
568820059,false,finalized,3,10/9/2014 16:03:10,2,1.0,"a
a
A",,Yes,No,Is the concept Availability relevant for the domain of Human Anatomy?,,,
568820060,false,finalized,3,10/9/2014 15:58:56,1,1.0,"i
i
i",,Yes,No,Is the concept 'Inferior Frontal Sulcus' relevant for the domain of Human Anatomy?,,,
568820061,false,finalized,3,10/9/2014 16:08:35,1,1.0,"o
O
o",,Yes,No,Is the concept 'Orbital Sulcus' relevant for the domain of Human Anatomy?,,,
568820062,false,finalized,3,10/9/2014 16:14:22,2,1.0,"p
p
p",,Yes,No,Is the concept Prizefight relevant for the domain of Human Anatomy?,,,
568820063,false,finalized,3,10/9/2014 16:09:32,2,1.0,"s
s
s",,Yes,No,Is the concept Surface relevant for the domain of Human Anatomy?,,,
568820064,false,finalized,3,10/9/2014 16:01:34,1,1.0,"s
s
S",,Yes,No,Is the concept 'Superior Frontal Sulcus' relevant for the domain of Human Anatomy?,,,
568820065,false,finalized,3,10/9/2014 16:06:32,1,1.0,"l
L
l",,Yes,No,Is the concept 'Lunate Sulcus' relevant for the domain of Human Anatomy?,,,
568820066,false,finalized,3,10/9/2014 16:05:44,1,1.0,"s
S
s",,Yes,No,Is the concept 'Sulcus Centralis Insulae' relevant for the domain of Human Anatomy?,,,
568820067,false,finalized,3,10/9/2014 16:11:24,2,1.0,"a
a
a",,Yes,No,Is the concept 'Airline Industry' relevant for the domain of Human Anatomy?,,,
568820068,false,finalized,3,10/9/2014 16:11:30,1,1.0,"p
P
p",,Yes,No,Is the concept 'Postcentral Sulcus' relevant for the domain of Human Anatomy?,,,
568820069,false,finalized,3,10/9/2014 16:47:02,1,1.0,"c
c
c",,Yes,No,Is the concept 'Cerebral Gyrus' relevant for the domain of Human Anatomy?,,,
568820070,false,finalized,3,10/9/2014 15:53:58,1,1.0,"o
o
o",,Yes,No,Is the concept 'Occipital-temporal Gyrus' relevant for the domain of Human Anatomy?,,,
568820071,false,finalized,3,10/9/2014 16:14:34,2,1.0,"l
l
l",,Yes,No,Is the concept London relevant for the domain of Human Anatomy?,,,
568820072,false,finalized,3,10/9/2014 16:12:09,1,1.0,"s
s
s",,Yes,No,Is the concept 'Superior Temporal Gyrus' relevant for the domain of Human Anatomy?,,,
568820073,false,finalized,3,10/9/2014 16:14:44,1,1.0,"i
i
i",,Yes,No,Is the concept Insula relevant for the domain of Human Anatomy?,,,
568820074,false,finalized,3,10/9/2014 16:03:17,2,1.0,"a
A
a",,Yes,No,Is the concept Action relevant for the domain of Human Anatomy?,,,
568820075,false,finalized,3,10/9/2014 16:12:35,1,1.0,"g
g
g",,Yes,No,Is the concept 'Gyrus Longus Insulae' relevant for the domain of Human Anatomy?,,,
568820076,false,finalized,3,10/9/2014 16:10:44,2,1.0,"v
v
V",,Yes,No,Is the concept Volley relevant for the domain of Human Anatomy?,,,
568820077,false,finalized,3,10/9/2014 16:14:44,1,1.0,"g
g
g",,Yes,No,Is the concept 'Gyri Breves Insulae' relevant for the domain of Human Anatomy?,,,
568820078,false,finalized,3,10/9/2014 16:23:55,1,1.0,"m
m
m",,Yes,No,Is the concept 'Middle Temporal Gyrus' relevant for the domain of Human Anatomy?,,,
568820079,false,finalized,3,10/9/2014 16:06:29,1,1.0,"p
p
P",,Yes,No,Is the concept 'Precentral Gyrus' relevant for the domain of Human Anatomy?,,,
568820080,false,finalized,3,10/9/2014 16:09:56,2,1.0,"p
P
p",,Yes,No,Is the concept Price relevant for the domain of Human Anatomy?,,,
568820081,false,finalized,3,10/9/2014 16:00:25,1,1.0,"i
i
i",,Yes,No,Is the concept 'Inferior Temporal Gyrus' relevant for the domain of Human Anatomy?,,,
568820082,false,finalized,3,10/9/2014 16:02:04,1,1.0,"p
p
p",,Yes,No,Is the concept 'Parahippocampal Gyrus' relevant for the domain of Human Anatomy?,,,
568820083,false,finalized,3,10/9/2014 16:11:26,1,1.0,"a
a
a",,Yes,No,Is the concept 'Angular Gyrus' relevant for the domain of Human Anatomy?,,,
568820084,false,finalized,3,10/9/2014 16:08:35,1,1.0,"f
f
f",,Yes,No,Is the concept 'Frontal Gyrus' relevant for the domain of Human Anatomy?,,,
568820085,false,finalized,3,10/9/2014 16:20:47,2,1.0,"p
P
p",,Yes,No,Is the concept Predictability relevant for the domain of Human Anatomy?,,,
568820086,false,finalized,3,10/9/2014 16:12:35,1,1.0,"s
S
s",,Yes,No,Is the concept 'Superior Frontal Gyrus' relevant for the domain of Human Anatomy?,,,
568820087,false,finalized,3,10/9/2014 16:02:41,1,1.0,"i
i
i",,Yes,No,Is the concept 'Inferior Frontal Gyrus' relevant for the domain of Human Anatomy?,,,
568820088,false,finalized,3,10/9/2014 16:22:34,2,1.0,"e
e
E",,Yes,No,Is the concept Egyptian relevant for the domain of Human Anatomy?,,,
568820089,false,finalized,3,10/9/2014 16:02:43,1,1.0,"m
m
M",,Yes,No,Is the concept 'Middle Frontal Gyrus' relevant for the domain of Human Anatomy?,,,
568820090,false,finalized,3,10/9/2014 16:04:32,2,1.0,"b
b
B",,Yes,No,Is the concept 'Business Activity' relevant for the domain of Human Anatomy?,,,
568820091,false,finalized,3,10/9/2014 16:03:38,1,1.0,"s
S
s",,Yes,No,Is the concept 'Supramarginal Gyrus' relevant for the domain of Human Anatomy?,,,
568820092,false,finalized,3,10/9/2014 15:55:18,1,0.6721,"c
C
c",,Yes,No,Is the concept 'Collateral Gyrus' relevant for the domain of Human Anatomy?,,,
568820093,false,finalized,3,10/9/2014 16:05:23,1,1.0,"p
P
p",,Yes,No,Is the concept 'Postcentral Gyrus' relevant for the domain of Human Anatomy?,,,
568820094,false,finalized,3,10/9/2014 16:05:19,1,1.0,"m
m
M",,Yes,No,Is the concept 'Middle Frontal Convolution' relevant for the domain of Human Anatomy?,,,
568820095,false,finalized,3,10/9/2014 15:56:04,1,1.0,"r
r
r",,Yes,No,Is the concept 'Rostrum of the Corpus Callosum' relevant for the domain of Human Anatomy?,,,
568820096,false,finalized,3,10/9/2014 16:17:41,1,1.0,"b
b
B",,Yes,No,Is the concept 'Body of the Lateral Ventricle' relevant for the domain of Human Anatomy?,,,
568820097,false,finalized,3,10/9/2014 16:00:25,1,1.0,"m
m
m",,Yes,No,Is the concept 'Middle Temporal Convolution' relevant for the domain of Human Anatomy?,,,
568820098,false,finalized,3,10/9/2014 16:03:38,1,1.0,"a
a
a",,Yes,No,Is the concept 'Ascending Frontal Convolution' relevant for the domain of Human Anatomy?,,,
568820099,false,finalized,3,10/9/2014 16:05:46,1,1.0,"m
M
m",,Yes,No,Is the concept 'Middle Occipital Convolution' relevant for the domain of Human Anatomy?,,,
568820100,false,finalized,3,10/9/2014 16:08:35,1,1.0,"s
s
s",,Yes,No,Is the concept 'Septum Pellucidum' relevant for the domain of Human Anatomy?,,,
568820101,false,finalized,3,10/9/2014 16:05:19,1,1.0,"f
f
f",,Yes,No,Is the concept Fimbria relevant for the domain of Human Anatomy?,,,
568820102,false,finalized,3,10/9/2014 16:13:54,1,1.0,"h
h
H",,Yes,No,Is the concept 'Hippocampal Sulcus' relevant for the domain of Human Anatomy?,,,
568820103,false,finalized,3,10/9/2014 16:22:17,1,1.0,"e
E
e",,Yes,No,Is the concept Epencephalon relevant for the domain of Human Anatomy?,,,
568820104,false,finalized,3,10/9/2014 16:08:53,1,1.0,"a
a
A",,Yes,No,Is the concept 'Ascending Parietal Convolution' relevant for the domain of Human Anatomy?,,,
568820105,false,finalized,3,10/9/2014 16:16:13,1,1.0,"C
c
c",,Yes,No,Is the concept 'Crus Cerebri' relevant for the domain of Human Anatomy?,,,
568820106,false,finalized,3,10/9/2014 16:12:09,1,1.0,"o
o
o",,Yes,No,Is the concept 'Orbital Part of the Inferior Frontal Gyrus' relevant for the domain of Human Anatomy?,,,
568820107,false,finalized,3,10/9/2014 16:16:49,1,1.0,"v
v
V",,Yes,No,Is the concept Vallecula relevant for the domain of Human Anatomy?,,,
568820108,false,finalized,3,10/9/2014 16:09:48,1,1.0,"s
s
s",,Yes,No,Is the concept 'Superior Parietal Convolution' relevant for the domain of Human Anatomy?,,,
568820109,false,finalized,3,10/9/2014 16:13:59,1,1.0,"h
h
h",,Yes,No,Is the concept 'Hypoglossal Triangle' relevant for the domain of Human Anatomy?,,,
568820110,false,finalized,3,10/9/2014 16:02:43,2,1.0,"r
r
R",,Yes,No,Is the concept Report relevant for the domain of Human Anatomy?,,,
568820111,false,finalized,3,10/9/2014 16:08:01,1,1.0,"f
F
f",,Yes,No,Is the concept 'Floor of the Fourth Ventricle' relevant for the domain of Human Anatomy?,,,
568820112,false,finalized,3,10/9/2014 16:07:46,1,1.0,"o
o
O",,Yes,No,Is the concept 'Olfactory Bulb' relevant for the domain of Human Anatomy?,,,
568820113,false,finalized,3,10/9/2014 16:01:57,1,1.0,"c
c
C",,Yes,No,Is the concept 'Choroid Plexus' relevant for the domain of Human Anatomy?,,,
568820114,false,finalized,3,10/9/2014 16:06:53,1,1.0,"c
C
c",,Yes,No,Is the concept 'Choroid Plexus of the Lateral Ventricle' relevant for the domain of Human Anatomy?,,,
568820115,false,finalized,3,10/9/2014 16:15:21,1,1.0,"c
c
c",,Yes,No,Is the concept 'Choroid Plexus of the Third Ventricle' relevant for the domain of Human Anatomy?,,,
568820116,false,finalized,3,10/9/2014 16:08:01,1,1.0,"c
c
c",,Yes,No,Is the concept 'Choroid Plexus of the Fourth Ventricle' relevant for the domain of Human Anatomy?,,,
568820117,false,finalized,3,10/9/2014 16:08:31,1,1.0,"s
s
S",,Yes,No,Is the concept 'Superior Occipital Convolution' relevant for the domain of Human Anatomy?,,,
568820118,false,finalized,3,10/9/2014 16:10:33,2,1.0,"p
p
p",,Yes,No,Is the concept Pitch relevant for the domain of Human Anatomy?,,,
568820119,false,finalized,3,10/9/2014 16:17:34,1,1.0,"c
c
c",,Yes,No,Is the concept 'Cornu Ammonis' relevant for the domain of Human Anatomy?,,,
568820120,false,finalized,3,10/9/2014 16:23:22,1,1.0,"c
c
C",,Yes,No,Is the concept 'Cerebellar Cortex' relevant for the domain of Human Anatomy?,,,
568820121,false,finalized,3,10/9/2014 16:10:59,1,1.0,"c
c
c",,Yes,No,Is the concept 'Central Lobe' relevant for the domain of Human Anatomy?,,,
568820122,false,finalized,3,10/9/2014 16:03:38,1,1.0,"a
a
a",,Yes,No,Is the concept 'Anterior Olfactory Lobule' relevant for the domain of Human Anatomy?,,,
568820123,false,finalized,3,10/9/2014 16:03:20,2,1.0,"t
t
t",,Yes,No,Is the concept 'Tennis Ball' relevant for the domain of Human Anatomy?,,,
568820124,false,finalized,3,10/9/2014 16:04:56,1,1.0,"s
S
s",,Yes,No,Is the concept 'Splenium of the Corpus Callosum' relevant for the domain of Human Anatomy?,,,
568820125,false,finalized,3,10/9/2014 16:12:24,2,1.0,"g
g
g",,Yes,No,Is the concept Gathering relevant for the domain of Human Anatomy?,,,
568820126,false,finalized,3,10/9/2014 16:22:32,1,1.0,"o
O
o",,Yes,No,Is the concept 'Olfactory Lobe' relevant for the domain of Human Anatomy?,,,
568820127,false,finalized,3,10/9/2014 16:10:16,1,1.0,"g
g
G",,Yes,No,Is the concept 'Geniculate Body' relevant for the domain of Human Anatomy?,,,
568820128,false,finalized,3,10/9/2014 16:04:36,1,1.0,"i
i
g",,Yes,No,Is the concept 'Internal Geniculate Body' relevant for the domain of Human Anatomy?,,,
568820129,false,finalized,3,10/9/2014 16:41:11,2,1.0,"S
s
s",,Yes,No,Is the concept Showdown relevant for the domain of Human Anatomy?,,,
568820130,false,finalized,3,10/9/2014 16:09:48,2,1.0,"t
t
t",,Yes,No,Is the concept Testimony relevant for the domain of Human Anatomy?,,,
568820131,false,finalized,3,10/9/2014 16:13:20,1,1.0,"e
e
e",,Yes,No,Is the concept 'External Geniculate Body' relevant for the domain of Human Anatomy?,,,
568820132,false,finalized,3,10/9/2014 16:05:23,2,1.0,"d
d
d",,Yes,No,Is the concept Dress relevant for the domain of Human Anatomy?,,,
568820133,false,finalized,3,10/9/2014 16:27:17,2,1.0,"c
c
c",,Yes,No,Is the concept Canada relevant for the domain of Human Anatomy?,,,
568820134,false,finalized,3,10/9/2014 16:07:27,2,1.0,"c
C
c",,Yes,No,Is the concept Childhood relevant for the domain of Human Anatomy?,,,
568820135,false,finalized,3,10/9/2014 16:08:35,1,1.0,"o
o
o",,Yes,No,Is the concept 'Olfactory Tract' relevant for the domain of Human Anatomy?,,,
568820136,false,finalized,3,10/9/2014 16:11:43,2,1.0,"c
C
c",,Yes,No,Is the concept Commissioner relevant for the domain of Human Anatomy?,,,
568820137,false,finalized,3,10/9/2014 16:06:15,1,1.0,"s
s
s",,Yes,No,Is the concept 'Superior Temporal Convolution' relevant for the domain of Human Anatomy?,,,
568820138,false,finalized,3,10/9/2014 16:27:57,2,1.0,"m
m
m",,Yes,No,Is the concept Mainstream relevant for the domain of Human Anatomy?,,,
568820139,false,finalized,3,10/9/2014 16:07:14,1,1.0,"g
g
G",,Yes,No,Is the concept 'Genu of the Corpus Callosum' relevant for the domain of Human Anatomy?,,,
568820140,false,finalized,3,10/9/2014 16:03:17,1,1.0,"c
c
c",,Yes,No,Is the concept 'Corpora Albicantia' relevant for the domain of Human Anatomy?,,,
568820141,false,finalized,3,10/9/2014 16:01:42,1,1.0,"i
i
i",,Yes,No,Is the concept 'Inferior Frontal Convolution' relevant for the domain of Human Anatomy?,,,
568820142,false,finalized,3,10/9/2014 16:08:53,1,1.0,"l
l
L",,Yes,No,Is the concept 'Left Inferior Frontal Convolution' relevant for the domain of Human Anatomy?,,,
568820143,false,finalized,3,10/9/2014 16:08:56,1,1.0,"a
a
a",,Yes,No,Is the concept 'Anterior Inferior Frontal Convolution' relevant for the domain of Human Anatomy?,,,
568820144,false,finalized,3,10/9/2014 16:17:08,1,0.6721,"r
R
r",,Yes,No,Is the concept 'Right Inferior Frontal Convolution' relevant for the domain of Human Anatomy?,,,
568820145,false,finalized,3,10/9/2014 16:21:48,1,1.0,"p
p
p",,Yes,No,Is the concept 'Posterior Inferior Frontal Convolution' relevant for the domain of Human Anatomy?,,,
568820146,false,finalized,3,10/9/2014 16:12:55,1,1.0,"m
m
m",,Yes,No,Is the concept 'Middle Inferior Frontal Convolution' relevant for the domain of Human Anatomy?,,,
568820147,false,finalized,3,10/9/2014 16:26:16,1,0.6639,"S
s
s",,Yes,No,Is the concept Sceptic relevant for the domain of Human Anatomy?,,,
568820148,false,finalized,3,10/9/2014 16:17:53,2,1.0,"k
K
k",,Yes,No,Is the concept Keynote relevant for the domain of Human Anatomy?,,,
568820149,false,finalized,3,10/9/2014 16:16:27,1,1.0,"c
c
c",,Yes,No,Is the concept 'Cerebral Aqueduct' relevant for the domain of Human Anatomy?,,,
568820150,false,finalized,3,10/9/2014 16:08:31,1,1.0,"c
c
C",,Yes,No,Is the concept 'Cerebral Fornix' relevant for the domain of Human Anatomy?,,,
568820152,false,finalized,3,10/9/2014 16:26:49,1,1.0,"c
C
c",,Yes,No,Is the concept 'Cerebral Fissure' relevant for the domain of Human Anatomy?,,,
568820153,false,finalized,3,10/9/2014 16:06:29,1,1.0,"c
c
C",,Yes,No,Is the concept 'Choroidal Fissure' relevant for the domain of Human Anatomy?,,,
568820154,false,finalized,3,10/9/2014 16:24:28,1,1.0,"p
P
p",,Yes,No,Is the concept 'Parieto-occipital Fissure' relevant for the domain of Human Anatomy?,,,
568820155,false,finalized,3,10/9/2014 16:07:14,1,1.0,"e
e
E",,Yes,No,Is the concept 'External Parieto-occipital Fissure' relevant for the domain of Human Anatomy?,,,
568820156,false,finalized,3,10/9/2014 16:09:50,1,1.0,"i
i
i",,Yes,No,Is the concept 'Internal Parieto-occipital Fissure' relevant for the domain of Human Anatomy?,,,
