_unit_id,_golden,_unit_state,_trusted_judgments,_last_judgment_at,task,task:confidence,what_is_the_last_letter_of_the_currently_verified_term,orig__golden,answer1,answer2,orig_task,task_gold,task_gold_reason,what_is_the_last_letter_of_the_currently_verified_term_gold
568814823,false,finalized,3,10/11/2014 10:47:54,2,1.0,"e
e
e",,Yes,No,In the domain of Human Anatomy: Is class Splenocyte a subclass of 'Thyroid Gland Lobe'?,,,
568814824,false,finalized,3,10/11/2014 14:51:11,2,1.0,"l
l
l",,Yes,No,In the domain of Human Anatomy: Is class 'Vertebral Canal' a subclass of 'Thyroid Gland Lobe'?,,,
568814825,false,finalized,3,10/12/2014 04:11:51,2,1.0,"m
m
m",,Yes,No,In the domain of Human Anatomy: Is class Endoneurium a subclass of 'Head and Neck Part'?,,,
568814826,false,finalized,3,10/11/2014 08:14:42,1,0.6612,"x
x
x",,Yes,No,In the domain of Human Anatomy: Is class 'Posterior Wall of the Nasopharynx' a subclass of 'Head and Neck Part'?,,,
568814827,false,finalized,3,10/11/2014 08:23:12,1,1.0,"x
x
x",,Yes,No,In the domain of Human Anatomy: Is class 'Superior Wall of the Nasopharynx' a subclass of 'Head and Neck Part'?,,,
568814828,false,finalized,3,10/11/2014 08:13:42,1,0.6667,"e
e
e",,Yes,No,In the domain of Human Anatomy: Is class 'Hyoid Bone' a subclass of 'Head and Neck Part'?,,,
568814829,false,finalized,3,10/11/2014 17:52:35,1,0.6583,"t
t
t",,Yes,No,In the domain of Human Anatomy: Is class 'Nervous System Part' a subclass of 'Body Part'?,,,
568814830,false,finalized,3,10/11/2014 07:36:14,1,0.6612,"e
e
e",,Yes,No,In the domain of Human Anatomy: Is class 'Protoplasmic Astrocyte' a subclass of 'Nervous System Part'?,,,
568814831,false,finalized,3,10/12/2014 00:34:36,1,1.0,"t
t
t",,Yes,No,In the domain of Human Anatomy: Is class 'Peripheral Nervous System Part' a subclass of 'Nervous System Part'?,,,
568814832,false,finalized,3,10/11/2014 15:11:56,2,1.0,"x
x
x",,Yes,No,In the domain of Human Anatomy: Is class Coccyx a subclass of 'Peripheral Nervous System Part'?,,,
568814833,false,finalized,3,10/11/2014 08:24:18,1,1.0,"m
m
m",,Yes,No,In the domain of Human Anatomy: Is class 'Sensory-Somatic Nervous System' a subclass of 'Peripheral Nervous System Part'?,,,
568814834,false,finalized,3,10/11/2014 08:09:44,1,1.0,"r
r
r",,Yes,No,In the domain of Human Anatomy: Is class 'Somatosensory Receptor' a subclass of 'Sensory-Somatic Nervous System'?,,,
568814835,false,finalized,3,10/11/2014 08:51:09,2,1.0,"e
e
e",,Yes,No,In the domain of Human Anatomy: Is class 'Ovarian Capsule' a subclass of 'Somatosensory Receptor'?,,,
568814836,false,finalized,3,10/12/2014 01:02:05,2,1.0,"s
s
s",,Yes,No,In the domain of Human Anatomy: Is class 'CA2 Field of the Cornu Ammonis' a subclass of 'Somatosensory Receptor'?,,,
568814837,false,finalized,3,10/11/2014 15:13:34,2,1.0,"m
m
m",,Yes,No,In the domain of Human Anatomy: Is class 'Stratum Disjunctum' a subclass of 'Somatosensory Receptor'?,,,
568814838,false,finalized,3,10/11/2014 14:59:49,1,1.0,"r
r
r",,Yes,No,In the domain of Human Anatomy: Is class Thermoreceptor a subclass of 'Somatosensory Receptor'?,,,
568814839,false,finalized,3,10/11/2014 15:14:14,1,1.0,"t
t
t",,Yes,No,In the domain of Human Anatomy: Is class 'Autonomic Nervous System Part' a subclass of 'Peripheral Nervous System Part'?,,,
568814840,false,finalized,3,10/11/2014 07:42:28,1,0.6667,"m
m
m",,Yes,No,In the domain of Human Anatomy: Is class 'Neuroendocrine System' a subclass of 'Autonomic Nervous System Part'?,,,
568814841,false,finalized,3,10/12/2014 00:34:36,2,1.0,"l
l
l",,Yes,No,In the domain of Human Anatomy: Is class 'Retinal Ganglion Cell' a subclass of 'Autonomic Nervous System Part'?,,,
568814842,false,finalized,3,10/11/2014 10:50:54,2,1.0,"m
m
m",,Yes,No,In the domain of Human Anatomy: Is class Myocardium a subclass of 'Autonomic Nervous System Part'?,,,
568814843,false,finalized,3,10/11/2014 09:13:25,2,1.0,"x
x
x",,Yes,No,In the domain of Human Anatomy: Is class 'Hand Digit 2 Phalanx' a subclass of 'Autonomic Nervous System Part'?,,,
568814844,false,finalized,3,10/11/2014 07:48:38,1,1.0,"e
e
e",,Yes,No,In the domain of Human Anatomy: Is class 'Peripheral Nerve' a subclass of Nerve?,,,
568814845,false,finalized,3,10/12/2014 01:05:34,1,1.0,"e
e
e",,Yes,No,In the domain of Human Anatomy: Is class 'Peripheral Nerve' a subclass of 'Peripheral Nervous System Part'?,,,
568814846,false,finalized,3,10/11/2014 08:55:30,2,1.0,"e
e
e",,Yes,No,In the domain of Human Anatomy: Is class 'White Adipose Tissue' a subclass of 'Peripheral Nerve'?,,,
568814847,false,finalized,3,10/11/2014 07:55:14,2,1.0,"e
e
e",,Yes,No,In the domain of Human Anatomy: Is class 'Ethmoid Bone' a subclass of 'Peripheral Nerve'?,,,
568814848,false,finalized,3,10/11/2014 08:28:19,2,0.6612,"y
y
y",,Yes,No,In the domain of Human Anatomy: Is class 'Anastomotica Magna Artery' a subclass of 'Peripheral Nerve'?,,,
568814849,false,finalized,3,10/12/2014 00:46:20,1,1.0,"e
e
e",,Yes,No,In the domain of Human Anatomy: Is class 'Nasal Nerve' a subclass of 'Peripheral Nerve'?,,,
568814850,false,finalized,3,10/11/2014 08:05:20,2,1.0,"l
l
l",,Yes,No,In the domain of Human Anatomy: Is class 'Enterochromaffin Cell' a subclass of 'Peripheral Nerve'?,,,
568814851,false,finalized,3,10/11/2014 07:55:31,1,1.0,"e
e
e",,Yes,No,In the domain of Human Anatomy: Is class 'Ulnar Nerve' a subclass of 'Peripheral Nerve'?,,,
568814852,false,finalized,3,10/11/2014 08:56:35,1,0.6557,"e
e
e",,Yes,No,In the domain of Human Anatomy: Is class 'Meningeal Nerve' a subclass of 'Peripheral Nerve'?,,,
568814853,false,finalized,3,10/11/2014 07:57:49,2,1.0,"s
s
s",,Yes,No,In the domain of Human Anatomy: Is class 'Transversus Thoracis' a subclass of 'Peripheral Nerve'?,,,
568814854,false,finalized,3,10/11/2014 09:13:25,2,1.0,"s
s
s",,Yes,No,In the domain of Human Anatomy: Is class 'Spinalis Thoracis' a subclass of 'Peripheral Nerve'?,,,
568814855,false,finalized,3,10/11/2014 07:38:16,2,1.0,"t
t
t",,Yes,No,In the domain of Human Anatomy: Is class 'Thoracic Duct' a subclass of 'Peripheral Nerve'?,,,
568814856,false,finalized,3,10/11/2014 08:13:42,2,1.0,"m
m
m",,Yes,No,In the domain of Human Anatomy: Is class Forearm a subclass of 'Peripheral Nerve'?,,,
568814857,false,finalized,3,10/11/2014 14:48:13,2,1.0,"n
n
n",,Yes,No,In the domain of Human Anatomy: Is class 'Supratentorial Brain' a subclass of 'Peripheral Nerve'?,,,
568814858,false,finalized,3,10/11/2014 13:17:59,1,1.0,"e
e
e",,Yes,No,In the domain of Human Anatomy: Is class 'Peroneal Nerve' a subclass of 'Peripheral Nerve'?,,,
568814859,false,finalized,3,10/11/2014 07:53:36,2,1.0,"n
n
n",,Yes,No,In the domain of Human Anatomy: Is class 'Left Colon' a subclass of 'Peripheral Nerve'?,,,
568814860,false,finalized,3,10/11/2014 07:42:28,1,0.6694,"e
e
e",,Yes,No,In the domain of Human Anatomy: Is class Fascicle a subclass of 'Peripheral Nerve'?,,,
568814861,false,finalized,3,10/11/2014 08:49:03,1,1.0,"e
e
e",,Yes,No,In the domain of Human Anatomy: Is class 'Sciatic Nerve' a subclass of 'Peripheral Nerve'?,,,
568814862,false,finalized,3,10/11/2014 08:43:23,1,1.0,"e
e
e",,Yes,No,In the domain of Human Anatomy: Is class 'Frontal Nerve' a subclass of 'Peripheral Nerve'?,,,
568814863,false,finalized,3,10/11/2014 08:49:03,2,1.0,"a
a
a",,Yes,No,In the domain of Human Anatomy: Is class 'Posterior Fossa' a subclass of 'Peripheral Nervous System Part'?,,,
568814864,false,finalized,3,10/11/2014 08:30:07,1,0.6694,"n
n
n",,Yes,No,In the domain of Human Anatomy: Is class Ganglion a subclass of 'Peripheral Nervous System Part'?,,,
568814865,false,finalized,3,10/11/2014 05:38:20,1,1.0,"n
n
n",,Yes,No,In the domain of Human Anatomy: Is class 'Sensory Ganglion' a subclass of Ganglion?,,,
568814866,false,finalized,3,10/11/2014 08:25:50,1,1.0,"n
n
n",,Yes,No,In the domain of Human Anatomy: Is class 'Vestibular Ganglion' a subclass of 'Sensory Ganglion'?,,,
568814867,false,finalized,3,10/11/2014 14:56:53,2,1.0,"t
t
t",,Yes,No,In the domain of Human Anatomy: Is class Proerythroblast a subclass of 'Sensory Ganglion'?,,,
568814868,false,finalized,3,10/11/2014 17:52:35,1,1.0,"n
d
n",,Yes,No,In the domain of Human Anatomy: Is class 'Dorsal Root Ganglion' a subclass of Ganglion?,,,
568814869,false,finalized,3,10/11/2014 07:54:53,1,1.0,"n
n
n",,Yes,No,In the domain of Human Anatomy: Is class 'Submandibular Ganglion' a subclass of Ganglion?,,,
568814870,false,finalized,3,10/11/2014 07:40:53,1,1.0,"n
n
n",,Yes,No,In the domain of Human Anatomy: Is class 'Autonomic Ganglion' a subclass of Ganglion?,,,
568814871,false,finalized,3,10/11/2014 14:51:11,1,1.0,"n
n
n",,Yes,No,In the domain of Human Anatomy: Is class 'Parasympathetic Ganglion' a subclass of 'Autonomic Ganglion'?,,,
568814872,false,finalized,3,10/11/2014 07:35:23,1,1.0,"n
n
n",,Yes,No,In the domain of Human Anatomy: Is class 'Sympathetic Ganglion' a subclass of 'Autonomic Ganglion'?,,,
568814873,false,finalized,3,10/11/2014 07:37:44,2,1.0,"e
e
e",,Yes,No,In the domain of Human Anatomy: Is class 'Pisiform Bone' a subclass of 'Sympathetic Ganglion'?,,,
568814874,false,finalized,3,10/11/2014 08:45:58,1,1.0,"n
n
n",,Yes,No,In the domain of Human Anatomy: Is class 'Coeliac Ganglion' a subclass of 'Sympathetic Ganglion'?,,,
568814875,false,finalized,3,10/11/2014 08:04:10,1,1.0,"n
n
n",,Yes,No,In the domain of Human Anatomy: Is class 'Enteric Ganglion' a subclass of Ganglion?,,,
568814876,false,finalized,3,10/11/2014 06:44:46,1,1.0,"g
g
g",,Yes,No,In the domain of Human Anatomy: Is class 'Free Nerve Ending' a subclass of 'Peripheral Nervous System Part'?,,,
568814877,false,finalized,3,10/11/2014 07:51:50,1,0.6612,"y
y
y",,Yes,No,In the domain of Human Anatomy: Is class 'Neural Pathway' a subclass of 'Peripheral Nervous System Part'?,,,
568814878,false,finalized,3,10/12/2014 01:14:24,1,0.6694,"r
r
r",,Yes,No,In the domain of Human Anatomy: Is class 'Postganglionic Parasympathetic Fiber' a subclass of 'Neural Pathway'?,,,
568814879,false,finalized,3,10/11/2014 08:56:35,1,1.0,"y
y
y",,Yes,No,In the domain of Human Anatomy: Is class 'Efferent Pathway' a subclass of 'Neural Pathway'?,,,
568814880,false,finalized,3,10/11/2014 08:07:29,2,0.6667,"y
y
y",,Yes,No,In the domain of Human Anatomy: Is class 'Posterior Temporal Artery' a subclass of 'Neural Pathway'?,,,
568814881,false,finalized,3,10/11/2014 14:35:33,2,0.6612,"e
e
e",,Yes,No,In the domain of Human Anatomy: Is class 'Tumor-Associated Vasculature' a subclass of 'Neural Pathway'?,,,
568814882,false,finalized,3,10/11/2014 07:34:39,2,0.6612,"n
n
n",,Yes,No,In the domain of Human Anatomy: Is class 'Pericardiacophrenic Vein' a subclass of 'Neural Pathway'?,,,
568814883,false,finalized,3,10/11/2014 08:14:42,1,1.0,"s
s
s",,Yes,No,In the domain of Human Anatomy: Is class 'Nerve Plexus' a subclass of Nerve?,,,
568814884,false,finalized,3,10/11/2014 15:12:48,1,1.0,"s
s
s",,Yes,No,In the domain of Human Anatomy: Is class 'Nerve Plexus' a subclass of 'Peripheral Nervous System Part'?,,,
568814885,false,finalized,3,10/11/2014 08:24:18,2,0.6612,"e
e
e",,Yes,No,In the domain of Human Anatomy: Is class 'Base of the Tongue' a subclass of 'Nerve Plexus'?,,,
568814886,false,finalized,3,10/11/2014 08:56:35,1,1.0,"s
s
s",,Yes,No,In the domain of Human Anatomy: Is class 'Myenteric Nerve Plexus' a subclass of 'Nerve Plexus'?,,,
568814887,false,finalized,3,10/11/2014 08:37:50,1,1.0,"s
s
s",,Yes,No,In the domain of Human Anatomy: Is class 'Sacral Plexus' a subclass of 'Nerve Plexus'?,,,
568814888,false,finalized,3,10/11/2014 08:35:26,1,0.6612,"s
s
s",,Yes,No,In the domain of Human Anatomy: Is class 'Sacral Plexus' a subclass of 'Sacral Nerve'?,,,
568814889,false,finalized,3,10/11/2014 07:46:13,1,0.6777,"s
s
s",,Yes,No,In the domain of Human Anatomy: Is class 'Sacral Plexus' a subclass of 'Spinal Nerve Plexus'?,,,
568814890,false,finalized,3,10/11/2014 07:41:26,1,1.0,"s
s
s",,Yes,No,In the domain of Human Anatomy: Is class 'Lumbar Plexus' a subclass of 'Nerve Plexus'?,,,
568814891,false,finalized,3,10/11/2014 05:54:05,1,1.0,"s
s
s",,Yes,No,In the domain of Human Anatomy: Is class 'Lumbar Plexus' a subclass of 'Lumbar Nerve'?,,,
568814892,false,finalized,3,10/11/2014 07:39:02,1,1.0,"s
s
s",,Yes,No,In the domain of Human Anatomy: Is class 'Lumbar Plexus' a subclass of 'Spinal Nerve Plexus'?,,,
568814893,false,finalized,3,10/11/2014 08:51:09,2,1.0,"e
e
e",,Yes,No,In the domain of Human Anatomy: Is class 'Plantar Foot Interosseus Muscle' a subclass of 'Spinal Nerve'?,,,
568814894,false,finalized,3,10/11/2014 08:39:03,2,1.0,"e
e
e",,Yes,No,In the domain of Human Anatomy: Is class 'Plantar Foot Interosseus Muscle' a subclass of 'Nerve Plexus'?,,,
568814895,false,finalized,3,10/11/2014 09:10:08,2,1.0,"e
e
e",,Yes,No,In the domain of Human Anatomy: Is class 'Plantar Foot Interosseus Muscle' a subclass of 'Spinal Nerve Plexus'?,,,
568814896,false,finalized,3,10/11/2014 08:02:22,1,1.0,"s
s
s",,Yes,No,In the domain of Human Anatomy: Is class 'Spinal Nerve Plexus' a subclass of 'Spinal Nerve'?,,,
568814897,false,finalized,3,10/11/2014 08:31:03,1,1.0,"s
s
s",,Yes,No,In the domain of Human Anatomy: Is class 'Spinal Nerve Plexus' a subclass of 'Nerve Plexus'?,,,
568814898,false,finalized,3,10/11/2014 07:23:29,2,1.0,"a
a
a",,Yes,No,In the domain of Human Anatomy: Is class 'T1 Vertebra' a subclass of 'Spinal Nerve Plexus'?,,,
568814899,false,finalized,3,10/11/2014 08:13:42,1,1.0,"s
s
s",,Yes,No,In the domain of Human Anatomy: Is class 'Cardiac Nerve Plexus' a subclass of 'Nerve Plexus'?,,,
568814900,false,finalized,3,10/11/2014 14:56:53,2,1.0,"n
n
n",,Yes,No,In the domain of Human Anatomy: Is class 'Suprasellar Region' a subclass of 'Nerve Plexus'?,,,
568814901,false,finalized,3,10/12/2014 01:23:49,1,1.0,"s
s
s",,Yes,No,In the domain of Human Anatomy: Is class 'Internal Carotid Nerve Plexus' a subclass of 'Nerve Plexus'?,,,
568814902,false,finalized,3,10/12/2014 01:15:20,1,1.0,"s
s
s",,Yes,No,In the domain of Human Anatomy: Is class 'Hypogastric Nerve Plexus' a subclass of 'Nerve Plexus'?,,,
568814903,false,finalized,3,10/11/2014 17:54:26,1,1.0,"s
s
s",,Yes,No,In the domain of Human Anatomy: Is class 'Inferior Hypogastric Nerve Plexus' a subclass of 'Hypogastric Nerve Plexus'?,,,
568814904,false,finalized,3,10/11/2014 17:52:35,2,1.0,"y
y
y",,Yes,No,In the domain of Human Anatomy: Is class 'Mesencephalic Perforating Artery' a subclass of 'Nervous System Part'?,,,
568814905,false,finalized,3,10/12/2014 06:02:37,1,1.0,"t
t
t",,Yes,No,In the domain of Human Anatomy: Is class 'Central Nervous System Part' a subclass of 'Nervous System Part'?,,,
568814906,false,finalized,3,10/12/2014 03:51:15,1,0.6694,"t
t
t",,Yes,No,In the domain of Human Anatomy: Is class 'Spinal Cord Part' a subclass of 'Central Nervous System Part'?,,,
568814907,false,finalized,3,10/12/2014 03:51:41,2,1.0,"m
m
m",,Yes,No,In the domain of Human Anatomy: Is class Arm a subclass of 'Spinal Cord Part'?,,,
568814908,false,finalized,3,10/12/2014 12:35:55,2,1.0,"s
s
s",,Yes,No,In the domain of Human Anatomy: Is class 'Facies Posterior Lentis' a subclass of 'Spinal Cord Part'?,,,
568814909,false,finalized,3,10/12/2014 01:13:21,1,0.672,"l
l
l",,Yes,No,In the domain of Human Anatomy: Is class 'Central Canal' a subclass of 'Spinal Cord Part'?,,,
568814910,false,finalized,3,10/12/2014 05:45:28,2,1.0,"e
e
e",,Yes,No,In the domain of Human Anatomy: Is class 'Trigeminal Nerve' a subclass of 'Spinal Cord Part'?,,,
568814911,false,finalized,3,10/11/2014 15:41:46,1,1.0,"d
d
d",,Yes,No,In the domain of Human Anatomy: Is class 'Thoracic Spinal Cord' a subclass of 'Spinal Cord Part'?,,,
568814912,false,finalized,3,10/12/2014 03:58:26,2,1.0,"s
s
s",,Yes,No,In the domain of Human Anatomy: Is class Glomerulus a subclass of 'Spinal Cord Part'?,,,
568814913,false,finalized,3,10/11/2014 14:48:13,1,0.6612,"d
d
d",,Yes,No,In the domain of Human Anatomy: Is class 'Sacral Spinal Cord' a subclass of 'Spinal Cord Part'?,,,
568814914,false,finalized,3,10/12/2014 00:52:39,2,1.0,"e
e
e",,Yes,No,In the domain of Human Anatomy: Is class 'Lymph Node Capsule' a subclass of 'Spinal Cord Part'?,,,
568814915,false,finalized,3,10/12/2014 01:20:06,1,1.0,"e
e
e",,Yes,No,In the domain of Human Anatomy: Is class 'Spinal Cord Fissure' a subclass of 'Spinal Cord Part'?,,,
568814916,false,finalized,3,10/12/2014 00:43:11,2,1.0,"n
n
n",,Yes,No,In the domain of Human Anatomy: Is class 'Lymph Node Medullary Portion' a subclass of 'Spinal Cord Fissure'?,,,
568814917,false,finalized,3,10/11/2014 15:39:23,2,1.0,"e
e
l",,Yes,No,In the domain of Human Anatomy: Is class 'Loop of Henle' a subclass of 'Spinal Cord Fissure'?,,,
568814918,false,finalized,3,10/12/2014 02:39:22,1,1.0,"e
d
d",,Yes,No,In the domain of Human Anatomy: Is class 'Anterior Median Fissure of Spinal Cord' a subclass of 'Spinal Cord Fissure'?,,,
568814919,false,finalized,3,10/12/2014 01:17:09,1,1.0,"n
n
n",,Yes,No,In the domain of Human Anatomy: Is class 'Spinal Cord Column' a subclass of 'Spinal Cord Part'?,,,
568814920,false,finalized,3,10/12/2014 03:53:55,2,0.6639,"h
h
h",,Yes,No,In the domain of Human Anatomy: Is class 'Vestibular Labyrinth' a subclass of 'Spinal Cord Column'?,,,
568814921,false,finalized,3,10/12/2014 00:49:33,1,1.0,"n
n
n",,Yes,No,In the domain of Human Anatomy: Is class 'Antero-lateral Column' a subclass of 'Spinal Cord Column'?,,,
568814922,false,finalized,3,10/11/2014 08:32:21,1,0.6612,"t
t
t",,Yes,No,In the domain of Human Anatomy: Is class 'Antero-lateral Ascending Tract' a subclass of 'Spinal Cord Part'?,,,
568814923,false,finalized,3,10/12/2014 01:14:24,2,1.0,"a
a
a",,Yes,No,In the domain of Human Anatomy: Is class 'Membranous Urethra' a subclass of 'Spinal Cord Part'?,,,
568814924,false,finalized,3,10/12/2014 03:47:59,2,0.6667,"r
r
r",,Yes,No,In the domain of Human Anatomy: Is class 'Reticular Fiber' a subclass of 'Spinal Cord Part'?,,,
568814925,false,finalized,3,10/11/2014 15:19:40,2,1.0,"t
t
t",,Yes,No,In the domain of Human Anatomy: Is class 'Posterior Annular Ligament' a subclass of 'Spinal Cord Part'?,,,
568814926,false,finalized,3,10/11/2014 14:57:35,2,1.0,"e
e
e",,Yes,No,In the domain of Human Anatomy: Is class Commissure a subclass of 'Spinal Cord Part'?,,,
568814927,false,finalized,3,10/12/2014 02:14:27,2,1.0,"k
k
k",,Yes,No,In the domain of Human Anatomy: Is class 'Trabecular Meshwork' a subclass of Commissure?,,,
568814928,false,finalized,3,10/12/2014 03:46:44,2,1.0,"e
e
e",,Yes,No,In the domain of Human Anatomy: Is class 'Choroid Plexus of the Lateral Ventricle' a subclass of Commissure?,,,
568814929,false,finalized,3,10/12/2014 03:42:47,1,0.6694,"t
t
t",,Yes,No,In the domain of Human Anatomy: Is class 'Direct Cerebellar Tract' a subclass of 'Spinal Cord Part'?,,,
568814930,false,finalized,3,10/11/2014 15:03:05,2,1.0,"d
d
d",,Yes,No,In the domain of Human Anatomy: Is class 'Buccal Salivary Gland' a subclass of 'Spinal Cord Part'?,,,
568814931,false,finalized,3,10/11/2014 15:01:38,2,1.0,"y
y
y",,Yes,No,In the domain of Human Anatomy: Is class 'Internal Pubic Artery' a subclass of 'Spinal Cord Part'?,,,
568814932,false,finalized,3,10/11/2014 15:01:02,2,1.0,"x
x
x",,Yes,No,In the domain of Human Anatomy: Is class 'Renal Cortex' a subclass of 'Spinal Cord Part'?,,,
568814933,false,finalized,3,10/12/2014 01:02:05,1,0.6639,"a
a
a",,Yes,No,In the domain of Human Anatomy: Is class 'Substantia Gelatinosa' a subclass of 'Spinal Cord Part'?,,,
568814934,false,finalized,3,10/12/2014 05:32:37,2,0.6694,"a
aa
a",,Yes,No,In the domain of Human Anatomy: Is class 'Intercostal Fascia' a subclass of 'Spinal Cord Part'?,,,
568814935,false,finalized,3,10/12/2014 00:35:49,1,0.6694,"t
t
t",,Yes,No,In the domain of Human Anatomy: Is class 'Spinal Cord Tract' a subclass of 'Spinal Cord Part'?,,,
568814936,false,finalized,3,10/11/2014 15:41:46,2,1.0,"e
e
e",,Yes,No,In the domain of Human Anatomy: Is class 'Perineural Tissue' a subclass of 'Spinal Cord Tract'?,,,
568814937,false,finalized,3,10/12/2014 00:43:11,2,1.0,"y
y
y",,Yes,No,In the domain of Human Anatomy: Is class 'Superior Internal Articular Artery' a subclass of 'Spinal Cord Tract'?,,,
568814938,false,finalized,3,10/11/2014 15:02:18,2,1.0,"m
m
m",,Yes,No,In the domain of Human Anatomy: Is class Dorsum a subclass of 'Spinal Cord Part'?,,,
568814939,false,finalized,3,10/12/2014 02:40:58,2,1.0,"e
e
e",,Yes,No,In the domain of Human Anatomy: Is class 'Palmar Hand Interosseus Muscle' a subclass of 'Central Nervous System Part'?,,,
